# OpenSignals Text File Format. Version 1
# {"84:2E:14:0C:D8:EF": {"position": 0, "device": "biosignalsplux", "device name": "84:2E:14:0C:D8:EF", "device connection": "BTH84:2E:14:0C:D8:EF", "sampling rate": 100, "resolution": [16, 16], "firmware version": 779, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-24", "time": "15:31:51.454", "channels": [9, 10, 11], "sensor": ["fSpO2", "fSpO2", "%SpO2"], "label": ["CH9A", "CH9B", "%SpO2"], "column": ["nSeq", "DI", "CH9A", "CH9B", "%SpO2"], "special": [{"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}, {"SpO2": [80, 40, 5, 4, 4, 4]}], "digital IO": [0, 1], "virtual channels": "{'channels': [11], 'calculationChannels': [[9, 10]]}", "sleeve color": ["yellow", "yellow", "dark_blue"]}}
# EndOfHeader
0	0	42843	15799	0	
1	0	42867	15797	0	
2	0	42873	15797	0	
3	0	42870	15800	0	
4	0	42875	15798	0	
5	0	42877	15802	0	
6	0	42885	15803	0	
7	0	42883	15806	0	
8	0	42887	15804	0	
9	0	42895	15808	0	
10	0	42895	15812	0	
11	0	42903	15816	0	
12	0	42905	15817	0	
13	0	42914	15818	0	
14	0	42911	15821	0	
15	0	42919	15825	0	
16	0	42924	15824	0	
17	0	42918	15825	0	
18	0	42923	15829	0	
19	0	42929	15829	0	
20	0	42937	15832	0	
21	0	42933	15828	0	
22	0	42938	15829	0	
23	0	42933	15830	0	
24	0	42939	15831	0	
25	0	42937	15831	0	
26	0	42944	15829	0	
27	0	42949	15834	0	
28	0	42946	15833	0	
29	0	42940	15830	0	
30	0	42948	15832	0	
31	0	42951	15833	0	
32	0	42952	15838	0	
33	0	42953	15840	0	
34	0	42958	15839	0	
35	0	42953	15840	0	
36	0	42959	15842	0	
37	0	42967	15843	0	
38	0	42971	15844	0	
39	0	42972	15844	0	
40	0	42976	15847	0	
41	0	42974	15843	0	
42	0	42962	15838	0	
43	0	42954	15830	0	
44	0	42932	15824	0	
45	0	42912	15807	0	
46	0	42893	15794	0	
47	0	42862	15784	0	
48	0	42850	15773	0	
49	0	42821	15760	0	
50	0	42813	15751	0	
51	0	42799	15750	0	
52	0	42784	15740	0	
53	0	42789	15741	0	
54	0	42790	15738	0	
55	0	42793	15739	0	
56	0	42791	15738	0	
57	0	42791	15743	0	
58	0	42796	15741	0	
59	0	42799	15742	0	
60	0	42804	15743	0	
61	0	42808	15745	0	
62	0	42809	15746	0	
63	0	42809	15745	0	
64	0	42816	15749	0	
65	0	42824	15751	0	
66	0	42823	15755	0	
67	0	42825	15757	0	
68	0	42835	15756	0	
69	0	42839	15754	0	
70	0	42840	15759	0	
71	0	42837	15759	0	
72	0	42835	15758	0	
73	0	42838	15757	0	
74	0	42835	15757	0	
75	0	42832	15759	0	
76	0	42836	15755	0	
77	0	42828	15756	0	
78	0	42832	15753	0	
79	0	42836	15755	0	
80	0	42835	15756	0	
81	0	42835	15759	0	
82	0	42839	15759	0	
83	0	42846	15764	0	
84	0	42844	15763	0	
85	0	42857	15770	0	
86	0	42861	15769	0	
87	0	42861	15774	0	
88	0	42866	15774	0	
89	0	42875	15783	0	
90	0	42877	15783	0	
91	0	42884	15789	0	
92	0	42890	15788	0	
93	0	42901	15792	0	
94	0	42896	15792	0	
95	0	42907	15796	0	
96	0	42908	15797	0	
97	0	42916	15801	0	
98	0	42911	15804	0	
99	0	42919	15803	0	
100	0	42922	15808	0	
101	0	42922	15807	0	
102	0	42924	15811	0	
103	0	42930	15811	0	
104	0	42930	15813	0	
105	0	42926	15814	0	
106	0	42930	15811	0	
107	0	42931	15813	0	
108	0	42934	15813	0	
109	0	42928	15817	0	
110	0	42942	15816	0	
111	0	42932	15818	0	
112	0	42937	15819	0	
113	0	42939	15816	0	
114	0	42940	15818	0	
115	0	42952	15822	0	
116	0	42955	15822	0	
117	0	42956	15827	0	
118	0	42961	15829	0	
119	0	42957	15833	0	
120	0	42967	15835	0	
121	0	42962	15832	0	
122	0	42958	15829	0	
123	0	42954	15828	0	
124	0	42943	15819	0	
125	0	42918	15807	0	
126	0	42902	15791	0	
127	0	42875	15778	0	
